"","fid","full_id","osm_id","osm_type","lit","natural","circumf","species","height","leaf_cyc","leaf_typ","denot","hwy_x","lamp_mnt","mat_x","power","lamp_typ","hwy_y","stop","direct","mat_y","trfc_clm","trfc_sig_dir","noexit","crs_mrk","gate_typ","name_en","addr_strt","addr_pstc","addr_hsnm","slpd_curb","kerb","lift_gt_typ","crssng","btn_oprtd","amenity","entrance","bus","pub_trns","name","rlwy","acc","barrier","trfc_sig","hwy","mot_veh","horse","foot","oneway","surface","bike","covered","embnkmt","brdg_nam","trl_vis","mtb_uphl","mtb_scl","incline","golf","width","segrgtd","footway","tunnel","layer","bridge","service","cnstrct","lns_fwd","lns_bkwd","hgv","junction","alt_nam","ln_mrk","veh","sdwlk","psv","lanes","maxspd","loc_nam","wkt_geom"
"266",988,"w429922998",429922998,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6557094, -106.6557156, -106.6557134, -106.6557028, -106.6556769, -106.6551567, -106.6546715, -106.6546305, -106.6545851, -106.6545617, -106.6542662, -106.6541117, -106.6540345, -106.6539897, -106.6539654, -106.65395, -106.653941, -106.6539613, -106.6540182, -106.6551037, -106.6551809, -106.6551972, -106.6551939, -106.6551891, -106.6552013, -106.6552744, -106.6553557, -106.6557094, 52.0949463, 52.0949684, 52.094987, 52.0949944, 52.095007, 52.0951449, 52.0952735, 52.0952801, 52.0952687, 52.0952561, 
52.0947947, 52.0945024, 52.0942926, 52.0940553, 52.0938905, 52.0933824, 52.0930837, 52.0930488, 52.0930313, 52.0930338, 52.0930538, 52.0930837, 52.0933886, 52.0938256, 52.0939854, 52.0942527, 52.0944125, 52.0949463)
"267",1150,"w487354130",487354130,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6557134, -106.6558291, -106.6559621, 52.094987, 52.0949562, 52.0949234)
"268",1151,"w487354131",487354131,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.655804, -106.6557628, -106.6557134, 52.0951355, 52.0950464, 52.094987)
"269",1149,"w487354129",487354129,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6559621, -106.6560023, -106.6560549, 52.0949234, 52.0949891, 52.0950706)
"270",989,"w429922999",429922999,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6559621, -106.6560044, -106.6564975, -106.6569513, -106.6569754, -106.656966, -106.6567245, -106.656698, -106.6567002, -106.6567131, -106.6567741, -106.656892, -106.6570323, -106.6579445, -106.6580085, -106.658046, -106.658052, -106.6580581, -106.658037, -106.6579945, -106.6569379, -106.655469, -106.6554162, -106.6553999, -106.6554048, -106.6554114, -106.6554264, -106.6554894, -106.655589, -106.6557443, -106.6559307, -106.6559621, 52.0949234, 52.0949219, 52.094788, 52.0946648, 52.0946393, 
52.0946113, 52.0942747, 52.0942126, 52.0940912, 52.0938893, 52.0938069, 52.093752, 52.0937321, 52.0937257, 52.093714, 52.0936798, 52.0933874, 52.093092, 52.0930506, 52.0930339, 52.0930357, 52.0930388, 52.0930451, 52.0930713, 52.0933894, 52.0938179, 52.0939905, 52.0942003, 52.0944251, 52.0946533, 52.0949046, 52.0949234)
"271",1152,"w487354132",487354132,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6560549, -106.6559269, -106.655804, 52.0950706, 52.0951019, 52.0951355)
"272",997,"w430369229",430369229,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6560549, -106.6560653, -106.6567215, -106.6567652, -106.6567864, -106.6567921, -106.6568054, -106.6568447, -106.6568531, -106.6568579, -106.6568597, -106.6568739, -106.65692, -106.657549, -106.6580367, -106.6582749, -106.6583565, -106.6585119, -106.6585351, -106.6586718, -106.6589272, -106.6601638, -106.6601937, -106.660198, -106.6601631, -106.6596034, -106.6590602, 52.0950706, 52.0951284, 52.0960554, 52.0961411, 52.0961939, 52.0962081, 52.0962551, 52.0963946, 52.0964334, 52.0964733, 52.0972162, 
52.0972445, 52.0972549, 52.0972548, 52.0972547, 52.0972547, 52.0972547, 52.0972454, 52.0972421, 52.0972227, 52.0971647, 52.0967657, 52.0967402, 52.0967128, 52.0966584, 52.0960173, 52.0953759)
"273",999,"w430369262",430369262,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6560549, -106.6562715, -106.6566933, -106.6567502, -106.657246, -106.6573657, -106.6574512, -106.6575127, -106.6575862, -106.6576256, -106.6578068, -106.6579162, -106.6580188, -106.6580598, -106.6580667, -106.6581248, -106.6583828, -106.658432, -106.6584191, -106.6583647, -106.6582429, -106.6580226, -106.6576702, -106.6575458, -106.6571985, -106.6569834, -106.6568746, -106.6567658, -106.6566933, 52.0950706, 52.0951521, 52.095278, 52.0952949, 52.0954042, 52.095484, 52.0956059, 52.0957067, 52.0957368, 
52.0957529, 52.095755, 52.0957151, 52.095589, 52.0954546, 52.0953622, 52.0952697, 52.0950935, 52.0950346, 52.0949645, 52.0949136, 52.0948769, 52.0948738, 52.0949693, 52.0949916, 52.0949836, 52.0949932, 52.0950298, 52.095146, 52.095278)
"274",1012,"w430419576",430419576,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6564833, -106.6564442, -106.6558525, -106.6545335, -106.6540069, -106.653952, -106.6539175, -106.653452, -106.6534479, -106.6534886, -106.6539951, -106.6541032, -106.6546635, -106.6552438, -106.6557469, -106.655804, -106.6558587, -106.6564706, -106.6564909, -106.6564833, 52.0960996, 52.0961184, 52.0961893, 52.0963475, 52.0964106, 52.0964119, 52.0963931, 52.0957151, 52.0956788, 52.0956576, 52.0955757, 52.0955582, 52.0954216, 52.0952691, 52.0951369, 52.0951355, 52.0951606, 52.096036, 52.0960722, 
52.0960996)
"275",1011,"w430419575",430419575,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6565397, -106.6566703, -106.6567864, 52.0962259, 52.0962073, 52.0961939)
"276",1042,"w431863464",431863464,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.656623, -106.6566257, -106.656624, -106.6567577, -106.6568776, -106.6568774, -106.6568752, -106.6567483, -106.656623, 52.1001473, 52.1002877, 52.1003772, 52.1003769, 52.1003775, 52.1002876, 52.1001451, 52.1001462, 52.1001473)
"277",1010,"w430419574",430419574,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6566291, -106.6566408, -106.6566423, -106.6566423, -106.6566423, -106.6566215, -106.6565698, -106.6563612, -106.6560632, -106.6553323, -106.6546603, -106.6541446, -106.654099, -106.6540829, -106.6540856, -106.6540776, -106.6540185, -106.6540293, -106.6540722, -106.6546084, -106.6552644, -106.6564928, -106.6565397, -106.6565767, -106.6566291, 52.096441, 52.096823, 52.0968715, 52.097139, 52.0972086, 52.0972423, 52.0972578, 52.0972576, 52.0972574, 52.0972568, 52.0972562, 52.0972578, 52.097248, 
52.0972232, 52.0967981, 52.096724, 52.0965526, 52.0965295, 52.0965147, 52.0964568, 52.0963755, 52.0962233, 52.0962259, 52.096252, 52.096441)
"278",1034,"w431276663",431276663,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6568628, -106.6568994, -106.657486, -106.6580004, -106.6580372, -106.6580547, -106.65807, -106.6580403, -106.6579887, -106.6574966, -106.656915, -106.6568752, -106.6568608, -106.6568506, -106.6568628, 52.0988404, 52.0988329, 52.0988271, 52.0988221, 52.0988351, 52.098856, 52.1001233, 52.1001533, 52.1001609, 52.1001599, 52.1001587, 52.1001451, 52.1001234, 52.0988567, 52.0988404)
"279",1033,"w431276661",431276661,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6568688, -106.6569054, -106.6574874, -106.6580044, -106.6580379, -106.6580542, -106.6580643, -106.6580539, -106.6580302, -106.6579896, -106.6574856, -106.656921, -106.6568682, -106.6568485, -106.6568566, -106.6568688, 52.0973832, 52.0973757, 52.0973792, 52.0973824, 52.0973869, 52.0973964, 52.0974154, 52.098658, 52.0986904, 52.0987057, 52.0987049, 52.0987041, 52.0986929, 52.0986675, 52.0973995, 52.0973832)
"280",1009,"w430419573",430419573,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6568739, -106.6567489, -106.6566215, 52.0972445, 52.0972439, 52.0972423)
"281",995,"w430362905",430362905,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6571959, -106.6572342, -106.6572753, 52.0946289, 52.094682, 52.0947353)
"282",1006,"w430419568",430419568,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6573806, -106.6568531, 52.0964264, 52.0964334)
"283",1008,"w430419570",430419570,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.657549, -106.6575437, -106.6573473, -106.657342, -106.6573951, 52.0972548, 52.0971149, 52.097116, 52.0969671, 52.0969671)
"284",1000,"w430369263",430369263,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6575862, -106.6574317, -106.6572633, -106.6571, -106.656885, -106.6568513, -106.6567215, -106.6565964, -106.6564833, 52.0957368, 52.095786, 52.0957955, 52.0958035, 52.0958035, 52.0960519, 52.0960554, 52.0960763, 52.0960996)
"285",1007,"w430419569",430419569,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6580367, -106.6580367, -106.6580379, 52.0972547, 52.0973199, 52.0973869)
"286",1004,"w430419566",430419566,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6582749, -106.6582751, -106.6582749, 52.0972547, 52.0973205, 52.0973918)
"287",1005,"w430419567",430419567,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6583565, -106.6583589, 52.0972547, 52.0966846)
"288",994,"w430348582",430348582,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6587759, -106.6584299, -106.658158, -106.6570132, -106.6569025, -106.6568623, -106.656851, -106.6568501, -106.6568681, -106.6571203, -106.6571598, -106.6571959, -106.6575931, -106.6578479, -106.6581537, -106.6584836, -106.6587116, -106.6589181, -106.6591193, -106.6597603, -106.6598059, -106.6598783, -106.6603701, -106.6607742, -106.6608278, -106.6608251, -106.6597308, -106.659543, -106.6593338, -106.6590683, -106.6587759, 52.0938507, 52.0938342, 52.0938372, 52.0938425, 52.0938664, 52.093915, 
52.0941856, 52.0942083, 52.0942544, 52.0946022, 52.0946224, 52.0946289, 52.094589, 52.0945956, 52.0946368, 52.0947323, 52.0948394, 52.0949696, 52.0951674, 52.095927, 52.0959501, 52.0959435, 52.0957771, 52.0956403, 52.0956007, 52.0955562, 52.0943154, 52.0941342, 52.0939957, 52.0939051, 52.0938507)
"289",1043,"w431894573",431894573,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6591917, -106.6583257, -106.658281, -106.6582566, -106.6582617, -106.6582667, -106.6582911, -106.6583443, -106.6601249, -106.6606414, -106.6606918, -106.6607121, -106.6607069, -106.660669, -106.6605942, -106.6600123, -106.6597974, -106.6597531, -106.6597025, -106.6596368, -106.6590879, -106.658905, -106.6586855, -106.6583394, -106.6582754, -106.6582566, -106.6582609, -106.658266, -106.6582866, -106.6583366, -106.6590916, -106.6591622, -106.6592259, -106.6594397, -106.65946, -106.6594628, -106.659424, 
-106.6593853, -106.6593088, -106.6591917, 52.0994272, 52.0994249, 52.0994349, 52.0994586, 52.0997984, 52.1001254, 52.1001492, 52.1001619, 52.1001585, 52.1001575, 52.1001488, 52.1001209, 52.0993031, 52.0991367, 52.0989904, 52.0983, 52.0980451, 52.0980127, 52.0980033, 52.0980093, 52.0981475, 52.09818, 52.0981987, 52.0982065, 52.0982175, 52.0982474, 52.0985521, 52.0989092, 52.098937, 52.098949, 52.0989105, 52.0989231, 52.0989692, 52.0992122, 52.0992603, 52.0993203, 52.0993787, 52.0994039, 52.0994207, 
52.0994272)
"290",273,"w428491075",428491075,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Portage Avenue",NA,NA,NA,NA,"unclassified",NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,c(-106.6592607, -106.6591957, -106.6584116, -106.6580754, -106.6580059, -106.658043, -106.6581287, -106.6583026, -106.6585296, -106.6587355, -106.6589633, -106.6593538, -106.6595449, 52.090011, 52.0899512, 52.0892295, 52.0889201, 52.0887477, 52.0886652, 52.0884752, 52.0882531, 52.0879631, 52.0877044, 52.0874122, 52.0869114, 52.0866663)
"291",998,"w430369238",430369238,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6598059, -106.6597012, -106.6596034, 52.0959501, 52.0959862, 52.0960173)
"292",1045,"w431918358",431918358,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6603129, -106.6604128, -106.6605505, 52.0968603, 52.0968257, 52.0967806)
"293",996,"w430369228",430369228,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6604129, -106.6603056, -106.6601937, 52.0966607, 52.0967, 52.0967402)
"294",1044,"w431918357",431918357,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6609491, -106.6614683, -106.6620783, -106.6621184, -106.6621323, -106.6621107, -106.6620968, -106.6620521, -106.6619797, -106.661912, -106.6616901, -106.6605894, -106.6603545, -106.6603129, -106.6602497, -106.658985, -106.6588247, -106.6586784, -106.6584905, -106.6583256, -106.6582749, -106.6582609, -106.658263, -106.6582655, -106.6582809, -106.6583241, -106.6586923, -106.6588602, -106.6590943, -106.6595919, -106.6596767, -106.6597568, -106.659829, -106.6599247, -106.6599909, -106.660088, 
-106.6607596, -106.6608182, -106.6608721, -106.6608906, -106.6609091, -106.6608952, -106.6609075, -106.6609491, 52.1001593, 52.1001593, 52.1001593, 52.1001461, 52.1001167, 52.0992859, 52.0991354, 52.0989821, 52.0988127, 52.0987001, 52.0984143, 52.09715, 52.0968802, 52.0968603, 52.096866, 52.0972853, 52.0973288, 52.0973562, 52.0973742, 52.0973818, 52.0973918, 52.0974177, 52.0977177, 52.0980613, 52.0980868, 52.098101, 52.0980897, 52.0980783, 52.0980291, 52.0978985, 52.0978916, 52.0978988, 52.0979159, 
52.0979714, 52.098031, 52.0981389, 52.0989367, 52.0990275, 52.0991534, 52.0992196, 52.0993805, 52.1001224, 52.1001461, 52.1001593)
"295",993,"w430348580",430348580,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6610074, -106.6610203, -106.6610022, -106.660943, -106.6604497, -106.6599483, -106.6599086, -106.6599179, -106.6603709, -106.6604129, -106.660476, -106.6610057, -106.6625798, -106.6626125, -106.6626125, -106.6623701, -106.6606348, -106.660469, -106.6602798, -106.6599973, -106.6596867, -106.6594416, -106.6592268, -106.6582974, -106.658239, -106.658218, -106.6582216, -106.658225, -106.6582437, -106.6583021, -106.6585846, -106.6587429, -106.6589699, -106.6592805, -106.6595116, -106.6597078, -106.6598409, 
-106.6610074, 52.095555, 52.0956129, 52.0956652, 52.0957053, 52.0958675, 52.0960324, 52.0960625, 52.0961027, 52.0966378, 52.0966607, 52.0966621, 52.0964906, 52.0959808, 52.0959506, 52.0959176, 52.0956372, 52.0936296, 52.0934603, 52.0933326, 52.0931978, 52.0931002, 52.0930586, 52.0930371, 52.09304, 52.0930515, 52.0930787, 52.0933874, 52.0936827, 52.0937128, 52.0937243, 52.0937257, 52.0937336, 52.0937616, 52.0938405, 52.0939366, 52.0940714, 52.0942034, 52.095555)
"296",1002,"w430410157",430410157,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6634959, -106.6640015, -106.6645102, -106.664559, -106.6646037, -106.664866, -106.6648599, 52.0950322, 52.0949675, 52.0949023, 52.0949036, 52.0949235, 52.0956341, 52.0956553)
